osm_type,name,surveillance_type,opening_hours,latitude,longitude
node,Unnamed Convenience Store,,08:00-20:00,14.6424543,121.0266436
node,7-Eleven,,24/7,14.6577172,121.045538
node,KNL Grocery,,,14.6472171,121.0637654
node,Unnamed Convenience Store,,08:00-20:00,14.64198,121.0627645
node,Petro treats,,,14.7220982,121.052036
node,Treats,,,14.6785206,121.0826028
node,Shell Select,,,14.6417997,121.0550418
node,,camera,,14.6418237,121.054903
node,Shell Select,,,14.6336632,121.0565197
node,Unnamed Convenience Store,,08:00-20:00,14.6342624,121.0584261
node,PPN Store,,,14.636709,121.0582805
node,7Eleven,,24/7,14.708433,121.0392873
node,Uncle John's,,06:00-00:00,14.7092564,121.0393309
node,7-Eleven,,24/7,14.6390213,121.0334265
node,Sacred Heart Barangay Hall,,,14.6301727,121.043515
node,Shell Select,,,14.7257602,121.0415295
node,O! Save,,,14.671185,121.0112138
node,Krus Na Ligas Fire Station,,,14.6472573,121.0626718
node,Campus Store,,,14.6476355,121.0625192
node,Unnamed Convenience Store,,08:00-20:00,14.623958,120.9999135
node,,camera,,14.582387,121.0071084
node,,camera,,14.5823435,121.0071223
node,O!Save,,Mo-Su 07:00-22:00,14.6713441,121.0366969
node,7-Eleven,,24/7,14.6288507,121.0337955
node,Unnamed Convenience Store,,08:00-20:00,14.6612089,121.0502067
node,Mary Grace Store,,,14.6613787,121.0495217
node,Zion Store,,,14.6613941,121.0494888
node,Dali,,07:00-22:00,14.6767728,121.0326421
node,Ever Supermarket,,,14.692066,121.0317555
node,7-Eleven,,24/7,14.6217629,121.0520478
node,Savemore,,,14.6253019,121.0061236
node,Lawson,,24/7,14.6022323,120.9861193
node,7-Eleven,,24/7,14.6967586,121.0793519
node,Lawson,,,14.6065981,120.9904328
node,7-Eleven,,24/7,14.573986,120.9832055
node,Unnamed Convenience Store,guard,08:00-20:00,14.6450862,120.9945577
node,Banal Store,,,14.6447161,120.9935523
node,7-Eleven,camera,24/7,14.6467819,120.9947586
node,,camera,,14.6464926,120.9947209
node,SM Supermarket,,,14.6572523,121.0293539
node,7-Eleven,,24/7,14.6624922,121.0481026
node,Unnamed Convenience Store,,08:00-20:00,14.5740549,121.0062354
node,Fatima's Store,,,14.5742597,121.0067111
node,Barangay 773 Zone 84 Hall,,,14.5743679,121.0066114
node,7-Eleven Neopolitan,,24/7,14.7308132,121.059929
node,K-Oppa Ramyeon,,24/7,14.6037362,120.9876938
node,Unnamed Convenience Store,,08:00-20:00,14.6461959,121.0745912
node,Dali,,07:00-22:00,14.6157495,120.973451
node,Dali,,07:00-22:00,14.6179218,120.9688362
node,Dali,,07:00-22:00,14.61313,120.99687
node,Dali,,07:00-22:00,14.6074245,120.9883165
node,Merkado Supermarket,,Mo-Su 11:00-21:00,14.6520195,121.0356328
node,Dali,,07:00-22:00,14.6615816,121.0337786
node,Dali,,07:00-22:00,14.6528633,121.0185067
node,Dali,,07:00-22:00,14.6447746,121.0514939
node,O!Save,,Mo-Su 07:00-22:00,14.676889,121.0339726
node,ramz mini mart,,,14.5747904,120.9817123
node,All Day Supermarket,,,14.6038167,121.0803089
node,Dali,,07:00-22:00,14.5977197,120.9962779
node,Alfamart,,07:00-22:00,14.6071974,120.9929138
node,Alfamart,,07:00-22:00,14.6043203,120.994906
node,Dali,,07:00-22:00,14.6214865,120.9997628
node,Dali,,07:00-22:00,14.6212218,120.9954505
node,Dali,,07:00-22:00,14.5795424,120.9964543
node,Dali,,07:00-22:00,14.5874843,121.0181371
node,Robinsons Easymart,,Mo-Su 07:00-22:00,14.6595986,121.0696786
node,Unnamed Convenience Store,,08:00-20:00,14.6454606,121.0597903
node,Mommy M,,,14.7217976,121.0360497
node,Mei-mei,,,14.6631854,121.0206387
node,7-Eleven,,24/7,14.581205,120.9808224
node,Barangay 670 Zone 72 District 7 Hall,,,14.5785644,120.9817685
node,7-Eleven,,24/7,14.5784554,120.9809411
node,Uncle John's,,24/7,14.5755558,120.9832518
node,7-Eleven,,24/7,14.5794266,120.982569
node,Lawson,,24/7,14.5654739,120.9943607
node,Snackets Eat And Shop,,24/7,14.5712178,120.9833446
node,Mightee Mart,,24/7,14.6765759,121.0376694
node,Barangay 285 Zone 26 Hall,,,14.5985568,120.970993
node,Dali,,07:00-22:00,14.7193825,121.1080823
node,Dali,,07:00-22:00,14.7087022,121.0574117
node,Dali,,07:00-22:00,14.713984,121.0437732
node,Dali,,07:00-22:00,14.7115853,121.0362177
node,Dali,,07:00-22:00,14.7049035,121.0345524
node,Dali,,07:00-22:00,14.6927622,121.03941
node,Dali,,07:00-22:00,14.6862705,121.0635442
node,Dali,,07:00-22:00,14.6735894,121.0543952
node,7-Eleven,,24/7,14.6053394,120.9821742
node,O!Save,,,14.6290342,121.0508718
node,Dali,,07:00-22:00,14.6292998,121.0647631
node,O!Save,,,14.6267223,120.9972824
node,Alfamart,,07:00-22:00,14.6182922,121.0011848
node,Funhan Mart,,,14.6795661,121.0194549
node,,camera,,14.7193137,121.0212003
node,,camera,,14.7196756,121.0210357
node,,camera,,14.6451595,120.9941731
node,7-Eleven,,24/7,14.6174585,121.0009946
node,Lawson,,24/7,14.7216283,121.0402932
node,Mightee Mart,,,14.6532026,121.0245826
node,7-Eleven,,24/7,14.7053473,121.0799222
node,Puregold,,,14.7044219,121.0800886
node,Alfamart,,07:00-22:00,14.6716485,121.0365567
node,Sari-sari Store,,,14.6780063,121.0777841
node,Robinsons Easymart,,,14.6257405,121.0593048
node,7-Eleven,,24/7,14.7200359,121.0619027
node,7/11,,,14.6773515,121.0318193
node,7-Eleven,,24/7,14.6360805,121.0424801
node,Shell Select,,,14.6691793,121.0333118
node,,camera,,14.6225754,121.0677861
node,Unnamed Convenience Store,,08:00-20:00,14.7015642,121.0405692
node,The Marketplace,,,14.5928273,121.0802197
node,Lawson,,,14.641285,121.0404205
node,,camera,,14.6089752,121.0411107
node,7-Eleven,,24/7,14.6371127,121.0417295
node,Giyummy Meats and Supermarket,,24/7,14.6347838,121.0364051
node,Robinsons Easymart,,Mo-Su 07:00-23:00,14.6214046,121.0566908
node,7-Eleven,,24/7,14.6210449,121.0568559
node,Alfamart,,07:00-22:00,14.6008377,120.9903402
node,Uncle John's,,24/7,14.6007449,120.9905387
node,7-Eleven,,24/7,14.6004775,120.9904622
node,Nelias Store,,,14.6606809,121.0743728
node,Lories Store,,,14.6606948,121.0744227
node,Unnamed Convenience Store,,08:00-20:00,14.5916192,121.001352
node,Robinsons Easymart,,,14.6729714,121.0613489
node,Plaza Ruiz Outpost,,,14.6002556,120.9737829
node,Looks Nena's,,,14.6188733,121.0032619
node,Uncle John's,,24/7,14.6460168,121.0738299
node,7-Eleven,,24/7,14.657581,121.0564772
node,,camera,,14.6111542,121.0556123
node,Handyman,,,14.6492487,121.0752269
node,,camera,,14.6506346,121.0352899
node,7-Eleven,,24/7,14.5897266,120.9746481
node,Shell Select,,24/7,14.6165184,121.0712802
node,Pio Minimart,,,14.6403461,121.073386
node,7-Eleven,,24/7,14.6523871,121.0318373
node,Uncle John's,,06:00-00:00,14.6519538,121.0320982
node,Minimart,,,14.6428092,121.0571028
node,7-Eleven,,24/7,14.6001102,121.0125844
node,Simbahan Store,,,14.6196789,120.9950626
node,Unnamed Convenience Store,guard,08:00-20:00,14.7095232,121.0848128
node,Jayniel Sari-Sari Store,,,14.6495404,121.0765652
node,,camera,,14.6570643,121.0568437
node,7-Eleven,,24/7,14.5754578,120.9902544
node,R'Mae Drugstore & General Merchandise,,,14.6182637,120.9640807
node,7-Eleven,,24/7,14.6314346,120.9679652
node,Ever,,,14.6198988,120.9771618
node,Dali,,07:00-22:00,14.6207216,120.9827106
node,VIP Pharmacy & General Merchandise,,,14.6072857,120.9925698
node,Lakay Store,,,14.6140326,120.9844259
node,Adela Store,,,14.615403,120.984505
node,Alfamart,,07:00-22:00,14.6075205,120.9844521
node,7-Eleven,,24/7,14.62216,120.9891526
node,Uncle John's,,06:00-00:00,14.6161063,120.9889783
node,Barangay 302 Zone 29 Hall,,,14.6014548,120.9791393
node,Aleng Shonget Store,,,14.6272014,120.9848732
node,Grecawil Minimart,,,14.7349658,121.0673216
node,Super 8,,,14.5779648,120.992376
node,Lawson,,,14.5658619,120.9980334
node,All En One,,,14.6192898,121.0442256
node,7-Eleven,,24/7,14.6172314,121.0441686
node,Labial Pharmacy & General Merchandise,,,14.5748651,121.0093942
node,Shop Smart,,,14.5751582,121.0098187
node,7-Eleven,,24/7,14.6495015,121.0284658
node,RCK2 Store,,,14.6301405,121.0169283
node,Oscor Mart,,,14.6302126,121.0164944
node,Robinsons Supermarket,,,14.6363171,121.028097
node,7-Eleven,,24/7,14.6294677,121.0319775
node,Robinsons Easymart,,,14.6150266,121.0470924
node,Mightee Mart,,24/7,14.6169167,121.0461824
node,7-Eleven,,24/7,14.6232494,121.0450589
node,ClearMart,,,14.6953327,121.0523183
node,Super 8,,,14.6687706,121.0155422
node,Lawson,,,14.6276582,121.0646079
node,Anson Supermarket,,,14.6281247,121.064514
node,Linda Store,,,14.628355,121.0547119
node,7-Eleven,,24/7,14.5666771,120.9935066
node,Alma Store,,,14.6960102,121.023558
node,Unnamed Convenience Store,,08:00-20:00,14.6960224,121.0242218
node,Josie Store,,,14.7053849,121.0425327
node,Malou & Kerl Store,,,14.7054694,121.0426832
node,7-Eleven,,24/7,14.6980773,121.0836677
node,Lawson,,,14.6067004,120.9727818
node,Lawson,,,14.5711778,120.9912729
node,Lawson,,,14.6053299,120.9895831
node,Lawson,,,14.6108363,120.9927294
node,Sari-Sari Store,,,14.6122641,120.9617437
node,Lawson,,,14.6182722,121.0541439
node,Lawson,,,14.6206262,121.050016
node,Lawson,,,14.6321012,121.0739748
node,Lawson,,,14.6413491,121.0420163
node,Lawson,,,14.611258,121.0800098
node,Lawson,,,14.6077541,121.0799173
node,Lawson,,,14.6774759,121.082224
node,Lawson,,,14.56319,120.9965904
node,Lawson,,,14.5610703,120.9935997
node,Bhie Store,,,14.6272487,121.0365063
node,BFP San Juan P1,,,14.6085911,121.0401787
way,Hi-Top Supermarket,,,14.6277184,121.0658779
way,Savemore Market,,,14.60056,121.0002588
way,Puregold,,,14.5701974,120.9885488
way,Fujimart,,,14.5716249,120.9851229
way,Bulwagang Pambarangay ng San Bartolome,,,14.7007377,121.0346557
way,7-Eleven,,24/7,14.7011386,121.0347152
way,Robinson's Supermarket,,Mo-Su 08:00-22:00,14.6710399,121.0379588
way,Bulwagang Pambarangay ng Marilag,,,14.6256513,121.0689161
way,Save More Market,,,14.6228715,121.0691417
way,Bulwagang Pambarangay ng Bagumbuhay,,,14.6242307,121.0651993
way,Project 4 Police Station No. 8,,,14.6227209,121.0678593
way,Marilag Fire Sub-station,,,14.6228792,121.0678603
way,MTD Ko-op Mart,,,14.6227688,121.0682207
way,Hi-Top Supermarket,,,14.6423015,121.035418
way,Savemore,,,14.5840245,120.9843697
way,Savemore Market,,Mo-Su 07:00-21:00,14.6757506,121.0441799
way,Puregold,,Mo-Su 07:00-21:00,14.6754308,121.0439806
way,Jaime Cardinal Sin Building,,,14.5990272,120.9835518
way,Best Line Mart,,,14.5958338,120.9828632
way,Savemore Market,,,14.6360356,121.0587368
way,Puregold,,,14.6213771,121.051574
way,Savemore Market,,,14.6292204,121.0471255
way,West Triangle Barangay Hall,,,14.643581,121.0303817
way,Central District Fire and Rescue Volunteer Brigade,,24/7,14.6436917,121.0305276
way,Shopwise,,,14.6770778,121.0817599
way,Puregold,,,14.6669186,121.0712803
way,Police Community Precinct,,,14.6997954,121.0642209
way,Fairview Barangay Hall,,,14.6998044,121.0639083
way,Paligsahan Fire Sub-Station,,,14.6294421,121.0250812
way,Unnamed Convenience Store,,08:00-20:00,14.665825,121.0637158
way,Puregold,,,14.6374594,121.0254537
way,7-Eleven,,24/7,14.6627582,121.0438451
way,Puregold Jr.,,,14.6456799,121.0533996
way,U.P. Diliman Police,,,14.6520832,121.0654163
way,University Police And Fire Department,,,14.6521063,121.0657646
way,Liana's Supermarket,,,14.6038044,120.9925794
way,Savemore,,,14.6388475,121.0074994
way,Puregold,,,14.6183694,120.9716927
way,Manila Police District Headquarters,,,14.5836563,120.9862793
way,Bahay Pamahalaan ng Barangay Socorro,,,14.6127911,121.0624347
way,Bulwagang Pambarangay ng Loyola Heights,,,14.6411392,121.0736883
way,WalterMart,,,14.6216327,121.0195323
way,Bulwagang Pambarangay ng Katipunan,,,14.6557648,121.0176407
way,Unnamed Convenience Store,,08:00-20:00,14.6681289,121.0738303
way,SM Savemore,,,14.6004842,121.0003626
way,Manila Police Station 2,,,14.6086698,120.9668754
way,Tondo Fire Station,,24/7,14.6076171,120.9665556
way,Puregold Kalentong,,,14.588448,121.0213616
way,Savemore Market,,,14.6212776,120.9959319
way,Malacañang Fire Station,,24/7,14.5930394,120.9926918
way,88 Shopping Center,,,14.5974998,120.9834148
way,Tanduay Fire Station,,24/7,14.5983039,120.9896387
way,Arroceros Fire Sub-station,,24/7,14.5931767,120.9819108
way,Barbosa Police Community Precinct,,,14.5987316,120.9847326
way,Tourist Police,,,14.5821433,120.9792645
way,Central Quiapo Filipino-Chinese Volunteer Fire Brigade,,24/7,14.597533,120.9823251
way,Barangay 306 Hall,,24/7,14.5974682,120.9823875
way,Bahay Pamahalaan ng Barangay 308,,,14.6017896,120.98414
way,Bulwagang Pambarangay ng 391,,,14.5994525,120.9885837
way,542,,,14.6003583,120.9852659
way,Puregold,,,14.6064645,120.9702694
way,AFP Commissary Exchange Service,,Mo-Sa 09:00-17:00,14.5950048,121.0019726
way,Unnamed Convenience Store,,08:00-20:00,14.6046399,120.9875617
way,Philippine Ling Nam Athletic Federation Fire & Rescue Volunteer,,24/7,14.6075707,120.9828063
way,Barangay Zone 46 Hall,,24/7,14.6054001,120.9868148
way,UP COOP,,,14.6480497,121.0645848
way,San Nicolas Fire Station,,24/7,14.5972664,120.9705658
way,Barangay 299 Zone 29 Hall,,,14.6038037,120.9779086
way,Puregold,,,14.6060277,120.9721531
way,7-Eleven,,24/7,14.6000577,120.9651861
way,Uncle John's,,24/7,14.6074972,120.9929032
way,Bulwagang Pambarangay ng Gulod,,,14.7167839,121.0404231
way,7-Eleven,,24/7,14.6939639,121.0551887
way,Barangay 311 Zone 31 Hall,,,14.6064503,120.9847827
way,Supermart 2000,,,14.627258,121.0333757
way,Tropical Hut,,,14.638793,121.0304707
way,Simplicity,,24/7,14.668251,121.0736735
way,Unnamed Convenience Store,,08:00-20:00,14.6402151,121.0169369
way,Bahay Pamahalaan ng Barangay San Antonio,,,14.6545581,121.0187653
way,Unnamed Convenience Store,,08:00-20:00,14.6677423,121.0582793
way,Malate Police Station,,,14.5632803,120.987916
way,Savemore,,Mo-Su 08:00-21:00,14.5817752,121.0114505
way,Bulwagang Pambarangay ng Sauyo,,,14.6895738,121.033552
way,7-Eleven,,24/7,14.6635428,121.0020264
way,Balong Bato Barangay Hall,,,14.6650626,121.0037975
way,San Mig Food Ave,,,14.5834002,120.9887459
way,Wellcome Supermarket,,,14.6066833,121.0030379
way,Lucky Mart,,,14.6038772,121.0099148
way,Santa Mesa Police Station,,,14.6021729,121.0121772
way,Unnamed Convenience Store,,08:00-20:00,14.601858,121.0103268
way,San Roque Supermarket,,,14.721685,121.0410203
way,Unnamed Convenience Store,,08:00-20:00,14.659587,121.0673659
way,Bulwagang Pambarangay ng Teachers Village West,,,14.6458125,121.0608107
way,Bulwagang Pambarangay ng Quirino 2-A,,,14.6313312,121.0591242
way,7-Eleven,,24/7,14.6383765,121.0258504
way,7-Eleven,,24/7,14.6294844,121.0343545
way,Tokyo Mart,,,14.640596,121.026843
way,Sacred Heart Barangay Hall,,24/7,14.6304456,121.0385909
way,Bulwagang Pambarangay ng Paltok,,,14.6432413,121.0222231
way,Bulwagang Pambarangay ng Bahay Toro,,,14.6643446,121.0214625
way,Bahay Toro Fire Station,,,14.6645702,121.0210753
way,Puregold,,,14.5769112,120.9931872
way,SM Hypermarket,,,14.6146409,121.0546678
way,Unnamed Convenience Store,,08:00-20:00,14.6303811,121.0440579
way,7-Eleven,,24/7,14.6105318,121.0526934
way,Shell Select,,,14.6212468,121.0625186
way,Isetann,,,14.6212742,121.0620351
way,Pinagkaisahan Fire Sub-Station,,,14.6280043,121.0462108
way,GHQ Fire Station,,,14.6103152,121.0585501
way,Bulwagang Pambarangay ng San Roque,,,14.6183967,121.0633421
way,New Hatchin Grocerant,,Mo-Su 09:00-22:00,14.61251,121.070373
way,Bulwagang Pambarangay ng Quirino 3-B,,,14.6325899,121.0648736
way,Bulwagang Pambarangay ng Duyan-duyan,,,14.6303945,121.0670206
way,Savemore Market,,,14.6232447,121.0000802
way,Santo Domingo Barangay Hall,,,14.6333405,121.0058388
way,Baseco Barangay Hall,,,14.5910706,120.9612591
way,Bulwagang Pambarangay ng Santa Lucia,,,14.707375,121.0534206
way,Police Station No. 5,,,14.7073436,121.0531646
way,Puregold Jr.,,,14.6824572,121.0788385
way,Unnamed Convenience Store,,08:00-20:00,14.7264169,121.1142556
way,Bulwagang Pambarangay ng Commonwealth,,,14.6970133,121.0880559
way,Jakshine Mart,,,14.7213098,121.111489
way,Old Bulwagang Pambarangay ng Batasan Hills,,,14.6861793,121.0994394
way,Bulwagang Pambarangay ng Kaligayan,,,14.7382182,121.0508537
way,Quezon City Police Station 12,,,14.6098069,121.076878
way,Eastwood Fire Station,,,14.610055,121.076655
way,Bulwagang Pambarangay ng 607,,24/7,14.5930745,121.0238025
way,Unnamed Convenience Store,,08:00-20:00,14.5908793,121.0122909
way,Dali,,07:00-22:00,14.6910251,121.0279363
way,Unnamed Convenience Store,,08:00-20:00,14.7160591,121.1016702
way,Savemore Market,,,14.6109271,120.994558
way,MPD Outpost 12,,,14.6104216,120.9940072
way,San Lazaro Fire Station,,24/7,14.6129281,120.9823379
way,Barangay 339 Zone 3 Hall,,,14.6137715,120.9843694
way,7-Eleven,,24/7,14.7069334,121.0695417
way,EasyDay Shop,,,14.5786234,121.0012899
way,Mazan Security & Investigatory Agency,,,14.5782588,121.011792
way,Bulwagang Pambarangay ng 756 Zone 27,,,14.5655295,121.0023344
way,Santa Ana Police Station,,,14.5824367,121.0120096
way,Unnamed Convenience Store,,08:00-20:00,14.582436,121.0135424
way,Barangay 876 Hall,,24/7,14.5812702,121.0114
way,Barangay 879 Hall,,,14.5816246,121.0125168
way,Cli Gan Mart,,,14.577789,120.9931906
way,Win Win Mart,,,14.5777783,120.9936369
way,Quezon City Police Station 11,,,14.6121374,121.0087896
way,Gulod Police Community Precinct,,24/7,14.6096134,121.0085211
way,Bulwagang Pambarangay ng Santo Niño,,,14.6123754,121.0115028
way,Bahay Pamahalaan ng Barangay 227,,,14.621273,120.9770717
way,Puregold Jr.,,,14.6749576,121.082328
way,Sampaloc Police Station,,,14.6063038,121.0023689
way,Dali,,07:00-22:00,14.6311448,120.9746421
way,Bulwagang Pambarangay ng 391,,,14.601426,120.9851199
way,Campus Safety and Mobility Office,,,14.6348812,121.0758465
way,Robinsons Easymart,,,14.7351521,121.0679953
way,Quincy Supermaket,,,14.6310499,120.999444
way,Easy Day,,,14.5739572,121.0039902
way,Binondo Police Station,,,14.6043649,120.9732126
way,Bahay Pamahalaan ng Barangay Santa Teresita,,,14.6223732,120.9996194
way,Bulwagang Pambarangay ng 848,,,14.5914509,121.0030739
way,Barangay 461 Zone 45 Hall,,,14.6080657,120.994041
way,Intramuros Fire Station,,24/7,14.5922001,120.9721814
way,7-Eleven,,24/7,14.6071868,120.9671261
way,Easy Day Shop Supermarket,,,14.6073943,120.9665188
way,Shopmore,,,14.6862845,121.0859415
way,Quezon City Police District Station 5,,,14.7065591,121.0731788
way,7-Eleven,,24/7,14.6010295,121.0199684
way,Bulwagang Pambarangay ng San Isidro,,,14.6120057,121.0095907
way,Puregold,,,14.6111341,120.9947539
way,Uncle John's,,24/7,14.6572106,121.0108946
way,Police Station 2,,,14.6073656,120.9754241
way,Puregold Jr. Pureza,,,14.6018265,121.0031977
way,Bulwagang Pambarangay ng Barangay 111,,,14.6176971,120.9634233
way,Tayuman Police Community Precinct,,,14.6173655,120.9745017
way,JGO Mart,,,14.6098291,120.9728628
way,Puregold Extra,,,14.5724189,120.9992165
way,Puregold,,,14.6013503,121.0109407
way,Unnamed Convenience Store,,08:00-20:00,14.5911096,121.0120646
way,7-Eleven,,24/7,14.6859554,121.0239361
way,7-Eleven,,24/7,14.6714272,121.0113367
way,Bahay Pamahalaan ng Barangay 776,,24/7,14.5753071,121.0097684
way,Bulwagang Pambarangay ng 754,,,14.5681443,120.9979304
way,7-Eleven,,24/7,14.5667919,120.9921909
way,Dali,,07:00-22:00,14.6006781,121.0047101
way,7-Eleven,,24/7,14.6160336,120.9702245
way,Forstan Mart,,,14.624562,120.9847232
way,Gagalangin Fire Station,,24/7,14.6245884,120.973039
way,Bulwagang Pambarangay ng Malaya,,,14.634411,121.0551423
way,Barangay UP Village Police,,,14.6515346,121.0560426
way,Bacood Fire Station,,24/7,14.5910818,121.0199582
way,Paco Fire Sub-station,,24/7,14.5805895,120.9882275
way,Bulwagang Pambarangay ng Milagrosa,,,14.6218226,121.0709617
way,384 Barangay Hall,,24/7,14.5963062,120.9840197
way,Barangay 701 Zone 77 Hall,,,14.5686072,120.985452
way,South San Nicolas Volunteer Fire Brigade,,,14.5992469,120.9733439
way,Bulwagang Pambarangay ng Masagana,,,14.6191755,121.0665423
way,Puregold,,,14.6801724,121.016114
way,Savemore,,,14.7213398,121.0368535
way,Bulwagang Pambarangay ng Novaliches Proper,,,14.7208664,121.0390606
way,Barangay 882 Hall,,,14.5788824,121.0143174
way,Unnamed Convenience Store,,08:00-20:00,14.5917173,121.0118901
way,Unnamed Convenience Store,,08:00-20:00,14.5913149,121.0123162
way,Unnamed Convenience Store,,08:00-20:00,14.5921758,121.0122133
way,Pandacan Fire Station,,,14.5920046,121.0119299
way,Unnamed Convenience Store,,08:00-20:00,14.5920823,121.0124167
way,Unnamed Convenience Store,,08:00-20:00,14.5922622,121.0127729
way,Unnamed Convenience Store,,08:00-20:00,14.5923246,121.0116275
way,Daddy's Sari-Sari Store,,24/7,14.586015,121.0041913
way,Unnamed Convenience Store,,08:00-20:00,14.5875776,121.0126751
way,Unnamed Convenience Store,,08:00-20:00,14.5877229,121.0129571
way,Unnamed Convenience Store,,08:00-20:00,14.5876337,121.0128233
way,Unnamed Convenience Store,,08:00-20:00,14.5881561,121.0126292
way,Unnamed Convenience Store,,08:00-20:00,14.5877867,121.0127476
way,Unnamed Convenience Store,,08:00-20:00,14.587849,121.0130087
way,Santa Mesa Fire Station,,24/7,14.6017079,121.0082067
way,Bulwagang Pambarangay ng 867,,,14.5837993,121.0045552
way,Esther's Sari-Sari Store,,,14.5864262,121.0042588
way,Framis Land Sari-Sari Store,,,14.5856683,121.003967
way,Malong's Sari-Sari Store,,06:00-22:00,14.5858407,121.0041177
way,Barangay 815 Zone 88 Hall,,,14.5788224,120.999565
way,Bulwagang Pambarangay ng 578,,,14.6042459,121.0099341
way,North Binondo Fire Prevention Association,,,14.6035366,120.9775804
way,Unnamed Convenience Store,,08:00-20:00,14.6615193,120.9998178
way,7-Eleven,,24/7,14.7395539,121.0467625
way,Super8,,,14.7016106,121.0872038
way,Lagro Fire Sub-Station,,,14.7225075,121.0682348
way,Quezon City Police District Police Station 9,,,14.6329006,121.0593205
way,"Bahay Pamahalaan ng Barangay E. Rodriguez, Sr.",,,14.6282213,121.0551535
way,Metro Supermarket,,,14.6225188,121.0274399
way,Bulwagang Pambarangay ng Santol,,,14.6122632,121.0145565
way,Super 8,,,14.6248011,121.0170959
way,SSG,,,14.6389442,121.0151166
way,Puregold,,Mo-Su 08:00-22:00,14.6381188,121.0316733
way,Project 6 Police Station,,,14.6614681,121.0433656
way,7-Eleven,,24/7,14.6506302,121.0178609
way,Masambong Barangay Hall,,,14.6413365,121.0109506
way,Bulwagang Pambarangay ng Manresa,,,14.6414999,121.0031658
way,Bulwagang Pambarangay ng San Jose,,,14.6391539,120.9934356
way,San Antonio Fire Station,,,14.6546747,121.0188024
way,Unnamed Convenience Store,,08:00-20:00,14.659314,121.0216566
way,Masambong Fire Sub-Station,,,14.6402259,121.0121458
way,Puregold Jr.,,,14.7362239,121.0479911
way,Bulwagang Pambarangay ng San Vicente,,,14.6531982,121.0567817
way,Remy Store,,,14.6621105,121.0731013
way,Bulwagang Pambarangay ng Quirino 2-B,,,14.6326173,121.0633506
way,Bahay Pamahalaan ng Barangay East Kamias,,,14.6294252,121.0559179
way,Kamuning Barangay Hall,,,14.6303043,121.043491
way,Bulwagang Pambarangay ng White Plains,,,14.6033231,121.0711824
way,Bulwagang Pambarangay ng Mariblo,,,14.6351957,121.017622
way,7-Eleven,,24/7,14.6232848,121.0284085
way,Bahay Pamahalaan ng Barangay Kalusugan,,,14.625679,121.022442
way,Bulwagang Pambarangay ng Baesa,,,14.6746019,121.0133515
way,Ermita Police Station,,,14.582094,120.9734547
way,Unnamed Convenience Store,,08:00-20:00,14.602083,121.0619478
way,Greater Lagro Police Station,,,14.7258779,121.0664371
way,Bulwagang Pambarangay ng North Fairview,,,14.7229644,121.063216
way,Barangay Pansol Kaingin 1 Satellite Barangay Office,,,14.65557,121.0827709
way,Bulwagang Pambarangay ng Sangandaan,,Mo-Fr 08:00-17:00,14.6741423,121.0205895
way,Unnamed Convenience Store,,08:00-20:00,14.6540949,121.0684525
way,Unnamed Convenience Store,,08:00-20:00,14.5913134,121.0106144
way,7-Eleven,,24/7,14.7351683,121.0639832
way,Bulwagang Pambarangay ng Tandang Sora,,24/7,14.6818018,121.0323296
way,Barangay 631 Zone 65,,24/7,14.5998052,121.0033141
way,Kiko Mart,,,14.699313,121.087856
way,Shell Select,,,14.6236023,120.9602995
way,7-Eleven,,24/7,14.5696238,120.9861276
way,Barangay 600 Hall,,,14.5980714,121.0189782
way,Barangay 599 Hall,,,14.5995331,121.0177544
way,Victorino Mapa Police Community Precinct,,,14.5993705,121.0171641
way,Unnamed Convenience Store,,08:00-20:00,14.5873366,121.0125936
way,Unnamed Convenience Store,,08:00-20:00,14.5871142,121.0127263
way,Unnamed Convenience Store,,08:00-20:00,14.5876397,121.013067
way,Asuncion Police Community Precinct,,,14.6027987,120.9673714
way,Unnamed Convenience Store,,08:00-20:00,14.5871096,121.012569
way,Barangay 898 Zone 100,,,14.5873667,121.0134216
way,Mightee Mart,,24/7,14.6306435,121.0386395
way,Shell Shop,,,14.6358164,121.0331231
way,Unnamed Convenience Store,,08:00-20:00,14.7143235,121.0435758
way,7-Eleven,,24/7,14.628445,121.0383942
way,Barangay 229 Zone 21 Hall,,,14.6182433,120.9771454
way,Monterey Meat Market,,,14.6107141,121.0706471
way,Puregold Minimart,,,14.6321681,120.9748041
way,Bulwagang Pambarangay ng Barangay 183,,,14.6329366,120.9728821
way,7-Eleven,,24/7,14.6308618,120.9809458
way,Bulwagang Pambarangay ng Barangay 210,,,14.6278973,120.9820505
way,Bulwagang Pambarangay ng Barangay 212,,,14.6257387,120.9794873
way,Bahay Pamahalaan ng Barangay 228,,,14.6218998,120.9753104
way,Bulwagang Pambarangay ng Barangay 161,,,14.628588,120.9749316
way,RJ Store,,,14.6919192,121.0455994
way,Barangay 151 Zone 13 District II Multipurpose Hall,,,14.6181934,120.9704296
way,Unnamed Convenience Store,,08:00-20:00,14.6003857,121.0113422
way,849 Barangay Hall,,,14.5845373,121.0001956
way,Punta Police Community Precinct,,,14.5856653,121.0106141
way,Juzzie Family Mart,,,14.5712692,120.9948039
way,SSG Supermarket,,,14.5812707,121.0124413
way,Bulwagang Pambarangay ng Matandang Balara,,,14.671768,121.0746319
way,Baseco Police Station No. 13,,,14.5913819,120.9613173
